TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency
2026-03-25 21:04:00,1774472640152,lumiastream.vercel.app/watch/c85991af-5f25-4cc5-a51a-653c5cd4705b,GET,_rsc=1iqv8,200,s9dwj-1774472639888-e8fafb935623,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",info,production,master,MISS,function,/watch/[id],lumiastream.vercel.app,lumiastream.vercel.app,dpl_4jUGDE3fv9ykzPYzKFhZXrPwJA3L,,,,,"[WatchPage] Channel ""Paramount+ Plus"" supports scraping → paramount-plus",prj_tcs0HzY08Y0Yz0CcLCA85a07ixyL,,,,,
2026-03-25 21:04:00,1774472640152,lumiastream.vercel.app/watch/c85991af-5f25-4cc5-a51a-653c5cd4705b,GET,_rsc=1iqv8,200,s9dwj-1774472639888-e8fafb935623,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",info,production,master,MISS,function,/watch/[id],lumiastream.vercel.app,lumiastream.vercel.app,dpl_4jUGDE3fv9ykzPYzKFhZXrPwJA3L,,,,,[Registry] Scraping paramount-plus with adapters: redecanaistv,prj_tcs0HzY08Y0Yz0CcLCA85a07ixyL,,,,,
2026-03-25 21:04:00,1774472640152,lumiastream.vercel.app/watch/c85991af-5f25-4cc5-a51a-653c5cd4705b,GET,_rsc=1iqv8,200,s9dwj-1774472639888-e8fafb935623,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",info,production,master,MISS,function,/watch/[id],lumiastream.vercel.app,lumiastream.vercel.app,dpl_4jUGDE3fv9ykzPYzKFhZXrPwJA3L,,,,,[Registry] Adapter redecanaistv → https://www6.redecanaistv.in/ao-vivo/paramount-plus/,prj_tcs0HzY08Y0Yz0CcLCA85a07ixyL,,,,,
2026-03-25 21:04:00,1774472640175,lumiastream.vercel.app/watch/c85991af-5f25-4cc5-a51a-653c5cd4705b,GET,_rsc=1iqv8,200,s9dwj-1774472639888-e8fafb935623,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",warning,production,master,MISS,function,/watch/[id],lumiastream.vercel.app,lumiastream.vercel.app,dpl_4jUGDE3fv9ykzPYzKFhZXrPwJA3L,,,,,[ProxyFallback] Direct fetch failed for https://www6.redecanaistv.in/ao-vivo/paramount-plus/ (Status: 403).,prj_tcs0HzY08Y0Yz0CcLCA85a07ixyL,,,,,
2026-03-25 21:04:00,1774472640175,lumiastream.vercel.app/watch/c85991af-5f25-4cc5-a51a-653c5cd4705b,GET,_rsc=1iqv8,200,s9dwj-1774472639888-e8fafb935623,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",info,production,master,MISS,function,/watch/[id],lumiastream.vercel.app,lumiastream.vercel.app,dpl_4jUGDE3fv9ykzPYzKFhZXrPwJA3L,,,,,[ProxyFallback] Trying allorigins.win fallback for GET https://www6.redecanaistv.in/ao-vivo/paramount-plus/...,prj_tcs0HzY08Y0Yz0CcLCA85a07ixyL,,,,,
2026-03-25 21:04:00,1774472640315,lumiastream.vercel.app/watch/c85991af-5f25-4cc5-a51a-653c5cd4705b,GET,_rsc=1iqv8,200,s9dwj-1774472639888-e8fafb935623,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",warning,production,master,MISS,function,/watch/[id],lumiastream.vercel.app,lumiastream.vercel.app,dpl_4jUGDE3fv9ykzPYzKFhZXrPwJA3L,,,,,[Adapter:redecanaistv] No dooplay_player_option found for paramount-plus,prj_tcs0HzY08Y0Yz0CcLCA85a07ixyL,,,,,
2026-03-25 21:04:00,1774472640315,lumiastream.vercel.app/watch/c85991af-5f25-4cc5-a51a-653c5cd4705b,GET,_rsc=1iqv8,200,s9dwj-1774472639888-e8fafb935623,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",info,production,master,MISS,function,/watch/[id],lumiastream.vercel.app,lumiastream.vercel.app,dpl_4jUGDE3fv9ykzPYzKFhZXrPwJA3L,,,,,"[Adapter:redecanaistv] HTML Snapshot: <!DOCTYPE html><html lang=""en-US""><head><title>Just a moment...</title><meta http-equiv=""Content-Type"" content=""text/html; charset=UTF-8""><meta http-equiv=""X-UA-Compatible"" content=""IE=Edge""><meta name=""robots"" content=""noindex,nofollow""><meta name=""viewport"" content=""width=device-width,initial-scal...",prj_tcs0HzY08Y0Yz0CcLCA85a07ixyL,,,,,
2026-03-25 21:04:00,1774472640315,lumiastream.vercel.app/watch/c85991af-5f25-4cc5-a51a-653c5cd4705b,GET,_rsc=1iqv8,200,s9dwj-1774472639888-e8fafb935623,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",warning,production,master,MISS,function,/watch/[id],lumiastream.vercel.app,lumiastream.vercel.app,dpl_4jUGDE3fv9ykzPYzKFhZXrPwJA3L,,,,,[Registry] ✗ redecanaistv: 0 sources (HTML parsed but empty),prj_tcs0HzY08Y0Yz0CcLCA85a07ixyL,,,,,
2026-03-25 21:04:00,1774472640315,lumiastream.vercel.app/watch/c85991af-5f25-4cc5-a51a-653c5cd4705b,GET,_rsc=1iqv8,200,s9dwj-1774472639888-e8fafb935623,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",warning,production,master,MISS,function,/watch/[id],lumiastream.vercel.app,lumiastream.vercel.app,dpl_4jUGDE3fv9ykzPYzKFhZXrPwJA3L,,,,,"[WatchPage] All adapters offline for ""Paramount+ Plus""",prj_tcs0HzY08Y0Yz0CcLCA85a07ixyL,,,,,
2026-03-25 21:03:59,1774472639888,lumiastream.vercel.app/watch/c85991af-5f25-4cc5-a51a-653c5cd4705b,GET,_rsc=1iqv8,200,s9dwj-1774472639888-e8fafb935623,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",,production,master,MISS,function,/watch/[id].rsc,lumiastream.vercel.app,lumiastream.vercel.app,dpl_4jUGDE3fv9ykzPYzKFhZXrPwJA3L,358,iad1,289,2048,,prj_tcs0HzY08Y0Yz0CcLCA85a07ixyL,,,01KMKCZ3F52CN7PYV9NC8W1Y69,B9MUW23Dmwan,2
2026-03-25 21:03:58,1774472638183,lumiastream.vercel.app/watch/1fc929af-5820-4b1e-9cc7-e954fd5044cd,GET,_rsc=p37cr&nxtPid=1fc929af-5820-4b1e-9cc7-e954fd5044cd,200,qwpl2-1774472638183-c16e63c36c94,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",,production,master,MISS,function,/watch/[id].rsc,lumiastream.vercel.app,lumiastream-kxwvpwhin-viccss-projects.vercel.app,dpl_4jUGDE3fv9ykzPYzKFhZXrPwJA3L,6,iad1,288,2048,,prj_tcs0HzY08Y0Yz0CcLCA85a07ixyL,,,01KMKCZ3F52CN7PYV9NC8W1Y69,B9MUW23Dmwan,2
2026-03-25 21:03:58,1774472638131,lumiastream.vercel.app/watch/c85991af-5f25-4cc5-a51a-653c5cd4705b,GET,_rsc=p37cr&nxtPid=c85991af-5f25-4cc5-a51a-653c5cd4705b,200,bbz7s-1774472638131-b7f945154d6e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",,production,master,MISS,function,/watch/[id].rsc,lumiastream.vercel.app,lumiastream-kxwvpwhin-viccss-projects.vercel.app,dpl_4jUGDE3fv9ykzPYzKFhZXrPwJA3L,6,iad1,288,2048,,prj_tcs0HzY08Y0Yz0CcLCA85a07ixyL,,,01KMKCZ3F52CN7PYV9NC8W1Y69,B9MUW23Dmwan,2
2026-03-25 21:03:58,1774472638100,lumiastream.vercel.app/watch/31ea51cd-1729-40ce-a593-6e7401416dc9,GET,_rsc=p37cr&nxtPid=31ea51cd-1729-40ce-a593-6e7401416dc9,200,g68n5-1774472638100-1bf242f6fc6e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",,production,master,MISS,function,/watch/[id].rsc,lumiastream.vercel.app,lumiastream-kxwvpwhin-viccss-projects.vercel.app,dpl_4jUGDE3fv9ykzPYzKFhZXrPwJA3L,6,iad1,288,2048,,prj_tcs0HzY08Y0Yz0CcLCA85a07ixyL,,,01KMKCZ3F52CN7PYV9NC8W1Y69,B9MUW23Dmwan,2
2026-03-25 21:03:58,1774472638031,lumiastream.vercel.app/watch/1182e1ce-9972-4c8d-b76a-e7a4c37aa076,GET,_rsc=p37cr&nxtPid=1182e1ce-9972-4c8d-b76a-e7a4c37aa076,200,s9dwj-1774472638031-553a985a6e1f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",,production,master,MISS,function,/watch/[id].rsc,lumiastream.vercel.app,lumiastream-kxwvpwhin-viccss-projects.vercel.app,dpl_4jUGDE3fv9ykzPYzKFhZXrPwJA3L,5,iad1,288,2048,,prj_tcs0HzY08Y0Yz0CcLCA85a07ixyL,,,01KMKCZ3F52CN7PYV9NC8W1Y69,B9MUW23Dmwan,2
2026-03-25 21:03:58,1774472638000,lumiastream.vercel.app/watch/cc305667-9166-4768-ad5d-45824c4b155d,GET,_rsc=p37cr&nxtPid=cc305667-9166-4768-ad5d-45824c4b155d,200,qwpl2-1774472638000-6b97fb5c6ba3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",,production,master,MISS,function,/watch/[id].rsc,lumiastream.vercel.app,lumiastream-kxwvpwhin-viccss-projects.vercel.app,dpl_4jUGDE3fv9ykzPYzKFhZXrPwJA3L,6,iad1,288,2048,,prj_tcs0HzY08Y0Yz0CcLCA85a07ixyL,,,01KMKCZ3F52CN7PYV9NC8W1Y69,B9MUW23Dmwan,2
2026-03-25 21:03:57,1774472637959,lumiastream.vercel.app/watch/1fc929af-5820-4b1e-9cc7-e954fd5044cd,GET,_rsc=1r34m&nxtPid=1fc929af-5820-4b1e-9cc7-e954fd5044cd,200,g68n5-1774472637959-566e731eb996,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",,production,master,MISS,function,/watch/[id].rsc,lumiastream.vercel.app,lumiastream-kxwvpwhin-viccss-projects.vercel.app,dpl_4jUGDE3fv9ykzPYzKFhZXrPwJA3L,6,iad1,288,2048,,prj_tcs0HzY08Y0Yz0CcLCA85a07ixyL,,,01KMKCZ3F52CN7PYV9NC8W1Y69,B9MUW23Dmwan,2
2026-03-25 21:03:57,1774472637791,lumiastream.vercel.app/watch/c85991af-5f25-4cc5-a51a-653c5cd4705b,GET,_rsc=1r34m&nxtPid=c85991af-5f25-4cc5-a51a-653c5cd4705b,200,bbz7s-1774472637791-aa59073f1394,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",,production,master,MISS,function,/watch/[id].rsc,lumiastream.vercel.app,lumiastream-kxwvpwhin-viccss-projects.vercel.app,dpl_4jUGDE3fv9ykzPYzKFhZXrPwJA3L,463,iad1,252,2048,,prj_tcs0HzY08Y0Yz0CcLCA85a07ixyL,,,01KMKCZBD8EMJ9PJN5D07BWTN8,Kp2y8n2TDeej,1
2026-03-25 21:03:57,1774472637790,lumiastream.vercel.app/watch/1182e1ce-9972-4c8d-b76a-e7a4c37aa076,GET,_rsc=1r34m,200,qwpl2-1774472637790-07387617e32f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",,production,master,MISS,function,/watch/[id].rsc,lumiastream.vercel.app,lumiastream-kxwvpwhin-viccss-projects.vercel.app,dpl_4jUGDE3fv9ykzPYzKFhZXrPwJA3L,40,iad1,260,2048,,prj_tcs0HzY08Y0Yz0CcLCA85a07ixyL,,,01KMKCZBCX6C18KEZGT2F49XFZ,QViN4scLURuK,1
2026-03-25 21:03:57,1774472637790,lumiastream.vercel.app/watch/31ea51cd-1729-40ce-a593-6e7401416dc9,GET,_rsc=1r34m&nxtPid=31ea51cd-1729-40ce-a593-6e7401416dc9,200,g68n5-1774472637790-cdb1aabd3e7b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",,production,master,MISS,function,/watch/[id].rsc,lumiastream.vercel.app,lumiastream-kxwvpwhin-viccss-projects.vercel.app,dpl_4jUGDE3fv9ykzPYzKFhZXrPwJA3L,36,iad1,262,2048,,prj_tcs0HzY08Y0Yz0CcLCA85a07ixyL,,,01KMKCZBCZTD6KZ4W697VCA1Z8,PCj3iWT0njlJ,1
2026-03-25 21:03:57,1774472637789,lumiastream.vercel.app/watch/cc305667-9166-4768-ad5d-45824c4b155d,GET,_rsc=1r34m&nxtPid=cc305667-9166-4768-ad5d-45824c4b155d,200,s9dwj-1774472637789-74ac0333bd68,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",,production,master,MISS,function,/watch/[id].rsc,lumiastream.vercel.app,lumiastream-kxwvpwhin-viccss-projects.vercel.app,dpl_4jUGDE3fv9ykzPYzKFhZXrPwJA3L,6,iad1,288,2048,,prj_tcs0HzY08Y0Yz0CcLCA85a07ixyL,,,01KMKCZ3F52CN7PYV9NC8W1Y69,B9MUW23Dmwan,2
2026-03-25 21:03:57,1774472637326,lumiastream.vercel.app/,GET,_rsc=a19j6,200,5crkb-1774472637326-8c101338ccf3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",,production,master,MISS,function,/index.rsc,lumiastream.vercel.app,lumiastream-kxwvpwhin-viccss-projects.vercel.app,dpl_4jUGDE3fv9ykzPYzKFhZXrPwJA3L,262,iad1,288,2048,,prj_tcs0HzY08Y0Yz0CcLCA85a07ixyL,,,01KMKCZ3F52CN7PYV9NC8W1Y69,B9MUW23Dmwan,2
2026-03-25 21:04:02,1774472642767,lumiastream.vercel.app/watch/1fc929af-5820-4b1e-9cc7-e954fd5044cd,GET,nxtPid=1fc929af-5820-4b1e-9cc7-e954fd5044cd,200,mkjhs-1774472629661-fb9b45788edc,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",error,production,master,MISS,function,/watch/[id],lumiastream.vercel.app,lumiastream-kxwvpwhin-viccss-projects.vercel.app,dpl_4jUGDE3fv9ykzPYzKFhZXrPwJA3L,,,,,"[ProxyFallback] Allorigins failed: Error: AllOrigins HTTP 500
    at p (.next/server/chunks/ssr/[root-of-the-server]__dd443185._.js:1:4403)
    at async (.next/server/chunks/ssr/[root-of-the-server]__dd443185._.js:1:12366)
    at async u (.next/server/chunks/ssr/[root-of-the-server]__dd443185._.js:1:12223)
    at async v (.next/server/chunks/ssr/[root-of-the-server]__dd443185._.js:1:13658)",prj_tcs0HzY08Y0Yz0CcLCA85a07ixyL,,,,,
2026-03-25 21:04:02,1774472642768,lumiastream.vercel.app/watch/1fc929af-5820-4b1e-9cc7-e954fd5044cd,GET,nxtPid=1fc929af-5820-4b1e-9cc7-e954fd5044cd,200,mkjhs-1774472629661-fb9b45788edc,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",error,production,master,MISS,function,/watch/[id],lumiastream.vercel.app,lumiastream-kxwvpwhin-viccss-projects.vercel.app,dpl_4jUGDE3fv9ykzPYzKFhZXrPwJA3L,,,,,[Registry] ✗ multicanaishd: TimeoutError: The operation was aborted due to timeout,prj_tcs0HzY08Y0Yz0CcLCA85a07ixyL,,,,,
2026-03-25 21:04:02,1774472642768,lumiastream.vercel.app/watch/1fc929af-5820-4b1e-9cc7-e954fd5044cd,GET,nxtPid=1fc929af-5820-4b1e-9cc7-e954fd5044cd,200,mkjhs-1774472629661-fb9b45788edc,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",warning,production,master,MISS,function,/watch/[id],lumiastream.vercel.app,lumiastream-kxwvpwhin-viccss-projects.vercel.app,dpl_4jUGDE3fv9ykzPYzKFhZXrPwJA3L,,,,,[Registry] ✗ redecanaistv: 0 sources (HTML parsed but empty),prj_tcs0HzY08Y0Yz0CcLCA85a07ixyL,,,,,
2026-03-25 21:04:02,1774472642768,lumiastream.vercel.app/watch/1fc929af-5820-4b1e-9cc7-e954fd5044cd,GET,nxtPid=1fc929af-5820-4b1e-9cc7-e954fd5044cd,200,mkjhs-1774472629661-fb9b45788edc,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",warning,production,master,MISS,function,/watch/[id],lumiastream.vercel.app,lumiastream-kxwvpwhin-viccss-projects.vercel.app,dpl_4jUGDE3fv9ykzPYzKFhZXrPwJA3L,,,,,"[WatchPage] All adapters offline for ""Big Brother Brasil 26""",prj_tcs0HzY08Y0Yz0CcLCA85a07ixyL,,,,,
2026-03-25 21:03:50,1774472630006,lumiastream.vercel.app/watch/1fc929af-5820-4b1e-9cc7-e954fd5044cd,GET,nxtPid=1fc929af-5820-4b1e-9cc7-e954fd5044cd,200,mkjhs-1774472629661-fb9b45788edc,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",info,production,master,MISS,function,/watch/[id],lumiastream.vercel.app,lumiastream-kxwvpwhin-viccss-projects.vercel.app,dpl_4jUGDE3fv9ykzPYzKFhZXrPwJA3L,,,,,"[WatchPage] Channel ""Big Brother Brasil 26"" supports scraping → big-brother-brasil-26",prj_tcs0HzY08Y0Yz0CcLCA85a07ixyL,,,,,
2026-03-25 21:03:50,1774472630006,lumiastream.vercel.app/watch/1fc929af-5820-4b1e-9cc7-e954fd5044cd,GET,nxtPid=1fc929af-5820-4b1e-9cc7-e954fd5044cd,200,mkjhs-1774472629661-fb9b45788edc,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",info,production,master,MISS,function,/watch/[id],lumiastream.vercel.app,lumiastream-kxwvpwhin-viccss-projects.vercel.app,dpl_4jUGDE3fv9ykzPYzKFhZXrPwJA3L,,,,,"[Registry] Scraping big-brother-brasil-26 with adapters: multicanaishd, redecanaistv",prj_tcs0HzY08Y0Yz0CcLCA85a07ixyL,,,,,
2026-03-25 21:03:50,1774472630006,lumiastream.vercel.app/watch/1fc929af-5820-4b1e-9cc7-e954fd5044cd,GET,nxtPid=1fc929af-5820-4b1e-9cc7-e954fd5044cd,200,mkjhs-1774472629661-fb9b45788edc,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",info,production,master,MISS,function,/watch/[id],lumiastream.vercel.app,lumiastream-kxwvpwhin-viccss-projects.vercel.app,dpl_4jUGDE3fv9ykzPYzKFhZXrPwJA3L,,,,,[Registry] Adapter multicanaishd → https://multicanaishd.best/canal/big-brother-brasil-26/,prj_tcs0HzY08Y0Yz0CcLCA85a07ixyL,,,,,
2026-03-25 21:03:50,1774472630008,lumiastream.vercel.app/watch/1fc929af-5820-4b1e-9cc7-e954fd5044cd,GET,nxtPid=1fc929af-5820-4b1e-9cc7-e954fd5044cd,200,mkjhs-1774472629661-fb9b45788edc,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",info,production,master,MISS,function,/watch/[id],lumiastream.vercel.app,lumiastream-kxwvpwhin-viccss-projects.vercel.app,dpl_4jUGDE3fv9ykzPYzKFhZXrPwJA3L,,,,,[Registry] Adapter redecanaistv → https://www6.redecanaistv.in/ao-vivo/bbb-26-5/,prj_tcs0HzY08Y0Yz0CcLCA85a07ixyL,,,,,
2026-03-25 21:03:50,1774472630037,lumiastream.vercel.app/watch/1fc929af-5820-4b1e-9cc7-e954fd5044cd,GET,nxtPid=1fc929af-5820-4b1e-9cc7-e954fd5044cd,200,mkjhs-1774472629661-fb9b45788edc,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",warning,production,master,MISS,function,/watch/[id],lumiastream.vercel.app,lumiastream-kxwvpwhin-viccss-projects.vercel.app,dpl_4jUGDE3fv9ykzPYzKFhZXrPwJA3L,,,,,[ProxyFallback] Direct fetch failed for https://www6.redecanaistv.in/ao-vivo/bbb-26-5/ (Status: 403).,prj_tcs0HzY08Y0Yz0CcLCA85a07ixyL,,,,,
2026-03-25 21:03:50,1774472630037,lumiastream.vercel.app/watch/1fc929af-5820-4b1e-9cc7-e954fd5044cd,GET,nxtPid=1fc929af-5820-4b1e-9cc7-e954fd5044cd,200,mkjhs-1774472629661-fb9b45788edc,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",info,production,master,MISS,function,/watch/[id],lumiastream.vercel.app,lumiastream-kxwvpwhin-viccss-projects.vercel.app,dpl_4jUGDE3fv9ykzPYzKFhZXrPwJA3L,,,,,[ProxyFallback] Trying allorigins.win fallback for GET https://www6.redecanaistv.in/ao-vivo/bbb-26-5/...,prj_tcs0HzY08Y0Yz0CcLCA85a07ixyL,,,,,
2026-03-25 21:03:50,1774472630115,lumiastream.vercel.app/watch/1fc929af-5820-4b1e-9cc7-e954fd5044cd,GET,nxtPid=1fc929af-5820-4b1e-9cc7-e954fd5044cd,200,mkjhs-1774472629661-fb9b45788edc,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",warning,production,master,MISS,function,/watch/[id],lumiastream.vercel.app,lumiastream-kxwvpwhin-viccss-projects.vercel.app,dpl_4jUGDE3fv9ykzPYzKFhZXrPwJA3L,,,,,[ProxyFallback] Direct fetch failed for https://multicanaishd.best/canal/big-brother-brasil-26/ (Status: 403).,prj_tcs0HzY08Y0Yz0CcLCA85a07ixyL,,,,,
2026-03-25 21:03:50,1774472630115,lumiastream.vercel.app/watch/1fc929af-5820-4b1e-9cc7-e954fd5044cd,GET,nxtPid=1fc929af-5820-4b1e-9cc7-e954fd5044cd,200,mkjhs-1774472629661-fb9b45788edc,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",info,production,master,MISS,function,/watch/[id],lumiastream.vercel.app,lumiastream-kxwvpwhin-viccss-projects.vercel.app,dpl_4jUGDE3fv9ykzPYzKFhZXrPwJA3L,,,,,[ProxyFallback] Trying allorigins.win fallback for GET https://multicanaishd.best/canal/big-brother-brasil-26/...,prj_tcs0HzY08Y0Yz0CcLCA85a07ixyL,,,,,
2026-03-25 21:03:50,1774472630902,lumiastream.vercel.app/watch/1fc929af-5820-4b1e-9cc7-e954fd5044cd,GET,nxtPid=1fc929af-5820-4b1e-9cc7-e954fd5044cd,200,mkjhs-1774472629661-fb9b45788edc,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",warning,production,master,MISS,function,/watch/[id],lumiastream.vercel.app,lumiastream-kxwvpwhin-viccss-projects.vercel.app,dpl_4jUGDE3fv9ykzPYzKFhZXrPwJA3L,,,,,[Adapter:redecanaistv] No dooplay_player_option found for bbb-26-5,prj_tcs0HzY08Y0Yz0CcLCA85a07ixyL,,,,,
2026-03-25 21:03:50,1774472630902,lumiastream.vercel.app/watch/1fc929af-5820-4b1e-9cc7-e954fd5044cd,GET,nxtPid=1fc929af-5820-4b1e-9cc7-e954fd5044cd,200,mkjhs-1774472629661-fb9b45788edc,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",info,production,master,MISS,function,/watch/[id],lumiastream.vercel.app,lumiastream-kxwvpwhin-viccss-projects.vercel.app,dpl_4jUGDE3fv9ykzPYzKFhZXrPwJA3L,,,,,"[Adapter:redecanaistv] HTML Snapshot: <!DOCTYPE html><html lang=""en-US""><head><title>Just a moment...</title><meta http-equiv=""Content-Type"" content=""text/html; charset=UTF-8""><meta http-equiv=""X-UA-Compatible"" content=""IE=Edge""><meta name=""robots"" content=""noindex,nofollow""><meta name=""viewport"" content=""width=device-width,initial-scal...",prj_tcs0HzY08Y0Yz0CcLCA85a07ixyL,,,,,
2026-03-25 21:03:49,1774472629661,lumiastream.vercel.app/watch/1fc929af-5820-4b1e-9cc7-e954fd5044cd,GET,nxtPid=1fc929af-5820-4b1e-9cc7-e954fd5044cd,200,mkjhs-1774472629661-fb9b45788edc,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",,production,master,MISS,function,/watch/[id],lumiastream.vercel.app,lumiastream-kxwvpwhin-viccss-projects.vercel.app,dpl_4jUGDE3fv9ykzPYzKFhZXrPwJA3L,13025,iad1,290,2048,,prj_tcs0HzY08Y0Yz0CcLCA85a07ixyL,,,01KMKCZ3F52CN7PYV9NC8W1Y69,B9MUW23Dmwan,2
2026-03-25 21:03:46,1774472626812,lumiastream.vercel.app/,GET,_rsc=13s21,200,l4rxf-1774472626812-f1110886dca2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",,production,master,MISS,function,/index.rsc,lumiastream.vercel.app,lumiastream-kxwvpwhin-viccss-projects.vercel.app,dpl_4jUGDE3fv9ykzPYzKFhZXrPwJA3L,10,iad1,285,2048,,prj_tcs0HzY08Y0Yz0CcLCA85a07ixyL,,,01KMKCZ0P4YKDRXG6JZ2AMVYKQ,B9MUW23Dmwan,1
